time,reward,rl_cwe,rl_hwe,rbc_cwe,rbc_hwe,rl_energy,rbc_energy
2019-05-01 00:00:00,-29.168,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-01 00:30:00,-30.455,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-01 01:00:00,-11.748,0.000,0.000,0.000,0.187,0.000,0.187
2019-05-01 01:30:00,-27.788,0.000,0.179,0.000,0.192,0.179,0.192
2019-05-01 02:00:00,27.540,0.000,0.000,0.000,0.192,0.000,0.192
2019-05-01 02:30:00,61.284,0.000,0.000,0.000,0.192,0.000,0.192
2019-05-01 03:00:00,55.083,0.000,0.000,0.000,0.203,0.000,0.203
2019-05-01 03:30:00,31.087,0.000,0.000,0.000,0.204,0.000,0.204
2019-05-01 04:00:00,27.131,0.000,0.000,0.000,0.205,0.000,0.205
2019-05-01 04:30:00,23.628,0.000,0.000,0.000,0.204,0.000,0.204
2019-05-01 05:00:00,33.271,0.000,0.161,0.000,0.204,0.161,0.204
2019-05-01 05:30:00,39.557,0.000,0.166,0.000,0.203,0.166,0.203
2019-05-01 06:00:00,-16.939,0.000,0.183,0.000,0.203,0.183,0.203
2019-05-01 06:30:00,-7.186,0.000,0.177,0.000,0.201,0.177,0.201
2019-05-01 07:00:00,-17.593,0.000,0.183,0.000,0.202,0.183,0.202
2019-05-01 07:30:00,19.671,0.000,0.169,0.000,0.203,0.169,0.203
2019-05-01 08:00:00,46.800,0.000,0.165,0.000,0.203,0.165,0.203
2019-05-01 08:30:00,26.872,0.000,0.160,0.000,0.204,0.160,0.204
2019-05-01 09:00:00,8.868,0.000,0.174,0.000,0.205,0.174,0.205
2019-05-01 09:30:00,12.028,0.000,0.175,0.000,0.208,0.175,0.208
2019-05-01 10:00:00,49.970,0.000,0.168,0.000,0.212,0.168,0.212
2019-05-01 10:30:00,36.419,0.000,0.166,0.000,0.214,0.166,0.214
2019-05-01 11:00:00,28.619,0.000,0.166,0.000,0.219,0.166,0.219
2019-05-01 11:30:00,20.206,0.000,0.164,0.000,0.223,0.164,0.223
2019-05-01 12:00:00,11.067,0.000,0.158,0.000,0.223,0.158,0.223
2019-05-01 12:30:00,12.425,0.000,0.158,0.000,0.219,0.158,0.219
2019-05-01 13:00:00,28.678,0.000,0.162,0.000,0.208,0.162,0.208
2019-05-01 13:30:00,41.036,0.000,0.165,0.000,0.202,0.165,0.202
2019-05-01 14:00:00,34.893,0.000,0.159,0.000,0.200,0.159,0.200
2019-05-01 14:30:00,14.376,0.000,0.166,0.000,0.197,0.166,0.197
2019-05-01 15:00:00,6.939,0.000,0.163,0.000,0.191,0.163,0.191
2019-05-01 15:30:00,10.937,0.000,0.160,0.000,0.189,0.160,0.189
2019-05-01 16:00:00,-7.129,0.000,0.163,0.000,0.185,0.163,0.185
2019-05-01 16:30:00,-19.746,0.000,0.166,0.000,0.182,0.166,0.182
2019-05-01 17:00:00,16.489,0.000,0.000,0.000,0.179,0.000,0.179
2019-05-01 17:30:00,-20.573,0.000,0.164,0.000,0.179,0.164,0.179
2019-05-01 18:00:00,-61.681,0.000,0.166,0.000,0.174,0.166,0.174
2019-05-01 18:30:00,-44.032,0.000,0.000,0.000,0.174,0.000,0.174
2019-05-01 19:00:00,19.572,0.000,0.000,0.000,0.174,0.000,0.174
2019-05-01 19:30:00,66.279,0.000,0.000,0.000,0.173,0.000,0.173
2019-05-01 20:00:00,8.853,0.000,0.000,0.000,0.176,0.000,0.176
2019-05-01 20:30:00,2.557,0.000,0.000,0.000,0.176,0.000,0.176
2019-05-01 21:00:00,6.636,0.000,0.000,0.000,0.175,0.000,0.175
2019-05-01 21:30:00,2.744,0.000,0.000,0.000,0.177,0.000,0.177
2019-05-01 22:00:00,11.025,0.000,0.000,0.000,0.178,0.000,0.178
2019-05-01 22:30:00,24.154,0.000,0.000,0.000,0.180,0.000,0.180
2019-05-01 23:00:00,35.678,0.000,0.000,0.000,0.183,0.000,0.183
2019-05-01 23:30:00,12.099,0.000,0.177,0.000,0.223,0.177,0.223
2019-05-02 00:00:00,39.329,0.000,0.210,0.000,0.255,0.210,0.255
2019-05-02 00:30:00,35.873,0.000,0.216,0.000,0.258,0.216,0.258
2019-05-02 01:00:00,32.889,0.000,0.220,0.000,0.258,0.220,0.258
2019-05-02 01:30:00,42.564,0.000,0.212,0.000,0.261,0.212,0.261
2019-05-02 02:00:00,46.248,0.000,0.210,0.000,0.263,0.210,0.263
2019-05-02 02:30:00,53.904,0.000,0.206,0.000,0.264,0.206,0.264
2019-05-02 03:00:00,44.729,0.000,0.215,0.000,0.268,0.215,0.268
2019-05-02 03:30:00,-6.612,0.000,0.249,0.000,0.268,0.249,0.268
2019-05-02 04:00:00,-6.617,0.000,0.251,0.000,0.271,0.251,0.271
2019-05-02 04:30:00,-6.621,0.000,0.253,0.000,0.272,0.253,0.272
2019-05-02 05:00:00,-6.545,0.000,0.253,0.000,0.273,0.253,0.273
2019-05-02 05:30:00,-6.627,0.000,0.255,0.000,0.274,0.255,0.274
2019-05-02 06:00:00,-6.633,0.000,0.257,0.000,0.277,0.257,0.277
2019-05-02 06:30:00,-6.629,0.000,0.258,0.000,0.277,0.258,0.277
2019-05-02 07:00:00,32.694,0.000,0.239,0.000,0.278,0.239,0.278
2019-05-02 07:30:00,25.772,0.000,0.255,0.000,0.282,0.255,0.282
2019-05-02 08:00:00,33.732,0.000,0.242,0.000,0.283,0.242,0.283
2019-05-02 08:30:00,41.051,0.000,0.237,0.000,0.287,0.237,0.287
2019-05-02 09:00:00,29.571,0.000,0.255,0.000,0.289,0.255,0.289
2019-05-02 09:30:00,28.489,0.000,0.258,0.000,0.290,0.258,0.290
2019-05-02 10:00:00,45.562,0.000,0.237,0.000,0.293,0.237,0.293
2019-05-02 10:30:00,31.815,0.000,0.256,0.000,0.294,0.256,0.294
2019-05-02 11:00:00,40.460,0.000,0.242,0.000,0.292,0.242,0.292
2019-05-02 11:30:00,46.044,0.000,0.235,0.000,0.291,0.235,0.291
2019-05-02 12:00:00,29.291,0.000,0.245,0.000,0.279,0.245,0.279
2019-05-02 12:30:00,33.090,0.000,0.217,0.000,0.255,0.217,0.255
2019-05-02 13:00:00,-9.460,0.000,0.187,0.000,0.225,0.187,0.225
2019-05-02 13:30:00,-6.328,0.000,0.177,0.000,0.206,0.177,0.206
2019-05-02 14:00:00,40.255,0.000,0.165,0.000,0.206,0.165,0.206
2019-05-02 14:30:00,26.795,0.000,0.157,0.000,0.206,0.157,0.206
2019-05-02 15:00:00,18.060,0.000,0.145,0.000,0.189,0.145,0.189
2019-05-02 15:30:00,49.274,0.000,0.151,0.000,0.186,0.151,0.186
2019-05-02 16:00:00,46.008,0.000,0.150,0.000,0.184,0.150,0.184
2019-05-02 16:30:00,37.145,0.000,0.000,0.000,0.184,0.000,0.184
2019-05-02 17:00:00,10.632,0.000,0.156,0.000,0.184,0.156,0.184
2019-05-02 17:30:00,25.064,0.000,0.153,0.000,0.184,0.153,0.184
2019-05-02 18:00:00,8.709,0.000,0.156,0.000,0.184,0.156,0.184
2019-05-02 18:30:00,32.945,0.000,0.146,0.000,0.184,0.146,0.184
2019-05-02 19:00:00,49.753,0.000,0.150,0.000,0.184,0.150,0.184
2019-05-02 19:30:00,35.086,0.000,0.000,0.000,0.171,0.000,0.171
2019-05-02 20:00:00,33.274,0.000,0.000,0.000,0.172,0.000,0.172
2019-05-02 20:30:00,27.569,0.000,0.000,0.000,0.173,0.000,0.173
2019-05-02 21:00:00,23.742,0.000,0.000,0.000,0.176,0.000,0.176
2019-05-02 21:30:00,29.845,0.000,0.000,0.000,0.183,0.000,0.183
2019-05-02 22:00:00,32.922,0.000,0.000,0.000,0.181,0.000,0.181
2019-05-02 22:30:00,25.206,0.000,0.000,0.000,0.186,0.000,0.186
2019-05-02 23:00:00,27.370,0.000,0.000,0.000,0.189,0.000,0.189
2019-05-02 23:30:00,43.769,0.000,0.155,0.000,0.196,0.155,0.196
2019-05-03 00:00:00,33.727,0.000,0.159,0.000,0.205,0.159,0.205
2019-05-03 00:30:00,19.818,0.000,0.159,0.000,0.219,0.159,0.219
2019-05-03 01:00:00,15.937,0.000,0.159,0.000,0.226,0.159,0.226
2019-05-03 01:30:00,13.445,0.000,0.159,0.000,0.229,0.159,0.229
2019-05-03 02:00:00,52.063,0.000,0.164,0.000,0.238,0.164,0.238
2019-05-03 02:30:00,65.719,0.000,0.171,0.000,0.246,0.171,0.246
2019-05-03 03:00:00,71.741,0.000,0.187,0.000,0.250,0.187,0.250
2019-05-03 03:30:00,47.479,0.000,0.200,0.000,0.249,0.200,0.249
2019-05-03 04:00:00,86.476,0.000,0.177,0.000,0.247,0.177,0.247
2019-05-03 04:30:00,74.762,0.000,0.175,0.000,0.250,0.175,0.250
2019-05-03 05:00:00,74.607,0.000,0.189,0.000,0.253,0.189,0.253
2019-05-03 05:30:00,46.167,0.000,0.207,0.000,0.258,0.207,0.258
2019-05-03 06:00:00,66.802,0.000,0.197,0.000,0.260,0.197,0.260
2019-05-03 06:30:00,69.572,0.000,0.182,0.000,0.264,0.182,0.264
2019-05-03 07:00:00,52.388,0.000,0.175,0.000,0.266,0.175,0.266
2019-05-03 07:30:00,42.463,0.000,0.169,0.000,0.269,0.169,0.269
2019-05-03 08:00:00,52.490,0.000,0.179,0.000,0.272,0.179,0.272
2019-05-03 08:30:00,87.383,0.000,0.191,0.000,0.269,0.191,0.269
2019-05-03 09:00:00,97.859,0.000,0.201,0.000,0.276,0.201,0.276
2019-05-03 09:30:00,48.060,0.000,0.189,0.000,0.287,0.189,0.287
2019-05-03 10:00:00,78.818,0.000,0.208,0.000,0.288,0.208,0.288
2019-05-03 10:30:00,55.189,0.000,0.231,0.000,0.290,0.231,0.290
2019-05-03 11:00:00,79.263,0.000,0.220,0.000,0.290,0.220,0.290
2019-05-03 11:30:00,79.857,0.000,0.218,0.000,0.288,0.218,0.288
2019-05-03 12:00:00,42.068,0.000,0.237,0.000,0.286,0.237,0.286
2019-05-03 12:30:00,32.598,0.000,0.243,0.000,0.281,0.243,0.281
2019-05-03 13:00:00,56.070,0.000,0.214,0.000,0.272,0.214,0.272
2019-05-03 13:30:00,28.489,0.000,0.229,0.000,0.259,0.229,0.259
2019-05-03 14:00:00,41.237,0.000,0.210,0.000,0.256,0.210,0.256
2019-05-03 14:30:00,35.232,0.000,0.217,0.000,0.256,0.217,0.256
2019-05-03 15:00:00,62.275,0.000,0.194,0.000,0.251,0.194,0.251
2019-05-03 15:30:00,69.840,0.000,0.179,0.000,0.255,0.179,0.255
2019-05-03 16:00:00,64.098,0.000,0.175,0.000,0.249,0.175,0.249
2019-05-03 16:30:00,65.457,0.000,0.182,0.000,0.263,0.182,0.263
2019-05-03 17:00:00,61.025,0.000,0.178,0.000,0.260,0.178,0.260
2019-05-03 17:30:00,90.707,0.000,0.175,0.000,0.238,0.175,0.238
2019-05-03 18:00:00,-9.755,0.000,0.186,0.000,0.221,0.186,0.221
2019-05-03 18:30:00,-4.770,0.000,0.179,0.000,0.211,0.179,0.211
2019-05-03 19:00:00,2.284,0.000,0.177,0.000,0.214,0.177,0.214
2019-05-03 19:30:00,-6.482,0.000,0.183,0.000,0.220,0.183,0.220
2019-05-03 20:00:00,-8.786,0.000,0.181,0.000,0.212,0.181,0.212
2019-05-03 20:30:00,21.882,0.000,0.171,0.000,0.212,0.171,0.212
2019-05-03 21:00:00,-1.819,0.000,0.180,0.000,0.216,0.180,0.216
2019-05-03 21:30:00,-11.851,0.000,0.182,0.000,0.211,0.182,0.211
2019-05-03 22:00:00,-9.837,0.000,0.182,0.000,0.212,0.182,0.212
2019-05-03 22:30:00,-61.070,0.000,0.196,0.000,0.210,0.196,0.210
2019-05-03 23:00:00,-21.832,0.000,0.191,0.000,0.215,0.191,0.215
2019-05-03 23:30:00,-10.947,0.000,0.188,0.000,0.223,0.188,0.223
2019-05-04 00:00:00,-0.815,0.000,0.185,0.000,0.229,0.185,0.229
2019-05-04 00:30:00,73.120,0.000,0.177,0.000,0.234,0.177,0.234
2019-05-04 01:00:00,34.239,0.000,0.206,0.000,0.241,0.206,0.241
2019-05-04 01:30:00,35.545,0.000,0.208,0.000,0.246,0.208,0.246
2019-05-04 02:00:00,50.442,0.000,0.197,0.000,0.248,0.197,0.248
2019-05-04 02:30:00,39.741,0.000,0.204,0.000,0.248,0.204,0.248
2019-05-04 03:00:00,30.217,0.000,0.217,0.000,0.250,0.217,0.250
2019-05-04 03:30:00,51.193,0.000,0.199,0.000,0.254,0.199,0.254
2019-05-04 04:00:00,81.496,0.000,0.188,0.000,0.258,0.188,0.258
2019-05-04 04:30:00,52.457,0.000,0.207,0.000,0.263,0.207,0.263
2019-05-04 05:00:00,74.506,0.000,0.197,0.000,0.265,0.197,0.265
2019-05-04 05:30:00,48.636,0.000,0.211,0.000,0.265,0.211,0.265
2019-05-04 06:00:00,37.419,0.000,0.224,0.000,0.267,0.224,0.267
2019-05-04 06:30:00,28.206,0.000,0.238,0.000,0.267,0.238,0.267
2019-05-04 07:00:00,-6.638,0.000,0.250,0.000,0.269,0.250,0.269
2019-05-04 07:30:00,-6.697,0.000,0.256,0.000,0.276,0.256,0.276
2019-05-04 08:00:00,-6.291,0.000,0.259,0.000,0.282,0.259,0.282
2019-05-04 08:30:00,29.911,0.000,0.252,0.000,0.285,0.252,0.285
2019-05-04 09:00:00,28.483,0.000,0.255,0.000,0.286,0.255,0.286
2019-05-04 09:30:00,35.922,0.000,0.244,0.000,0.286,0.244,0.286
2019-05-04 10:00:00,61.368,0.000,0.221,0.000,0.287,0.221,0.287
2019-05-04 10:30:00,56.069,0.000,0.225,0.000,0.287,0.225,0.287
2019-05-04 11:00:00,41.282,0.000,0.238,0.000,0.287,0.238,0.287
2019-05-04 11:30:00,91.082,0.000,0.208,0.000,0.288,0.208,0.288
2019-05-04 12:00:00,45.870,0.000,0.234,0.000,0.289,0.234,0.289
2019-05-04 12:30:00,-6.492,0.000,0.266,0.000,0.287,0.266,0.287
2019-05-04 13:00:00,-6.697,0.000,0.256,0.000,0.276,0.256,0.276
2019-05-04 13:30:00,-6.685,0.000,0.252,0.000,0.271,0.252,0.271
2019-05-04 14:00:00,28.829,0.000,0.237,0.000,0.267,0.237,0.267
2019-05-04 14:30:00,-6.679,0.000,0.249,0.000,0.268,0.249,0.268
2019-05-04 15:00:00,31.710,0.000,0.235,0.000,0.270,0.235,0.270
2019-05-04 15:30:00,41.565,0.000,0.212,0.000,0.259,0.212,0.259
2019-05-04 16:00:00,44.129,0.000,0.204,0.000,0.252,0.204,0.252
2019-05-04 16:30:00,38.088,0.000,0.203,0.000,0.242,0.203,0.242
2019-05-04 17:00:00,42.761,0.000,0.191,0.000,0.233,0.191,0.233
2019-05-04 17:30:00,-8.647,0.000,0.186,0.000,0.228,0.186,0.228
2019-05-04 18:00:00,-19.367,0.000,0.186,0.000,0.227,0.186,0.227
2019-05-04 18:30:00,-56.775,0.000,0.199,0.000,0.224,0.199,0.224
2019-05-04 19:00:00,-55.280,0.000,0.189,0.000,0.217,0.189,0.217
2019-05-04 19:30:00,-52.680,0.000,0.183,0.000,0.213,0.183,0.213
2019-05-04 20:00:00,-52.556,0.000,0.180,0.000,0.208,0.180,0.208
2019-05-04 20:30:00,-14.292,0.000,0.176,0.000,0.212,0.176,0.212
2019-05-04 21:00:00,-52.232,0.000,0.185,0.000,0.220,0.185,0.220
2019-05-04 21:30:00,-51.639,0.000,0.184,0.000,0.219,0.184,0.219
2019-05-04 22:00:00,8.161,0.000,0.169,0.000,0.223,0.169,0.223
2019-05-04 22:30:00,59.176,0.000,0.167,0.000,0.229,0.167,0.229
2019-05-04 23:00:00,91.677,0.000,0.167,0.000,0.251,0.167,0.251
2019-05-04 23:30:00,67.292,0.000,0.184,0.000,0.267,0.184,0.267
2019-05-05 00:00:00,38.258,0.000,0.215,0.000,0.280,0.215,0.280
2019-05-05 00:30:00,52.787,0.000,0.209,0.000,0.287,0.209,0.287
2019-05-05 01:00:00,45.429,0.000,0.217,0.000,0.290,0.217,0.290
2019-05-05 01:30:00,36.764,0.000,0.227,0.000,0.291,0.227,0.291
2019-05-05 02:00:00,-3.246,0.000,0.251,0.000,0.294,0.251,0.294
2019-05-05 02:30:00,-3.009,0.000,0.250,0.000,0.296,0.250,0.296
2019-05-05 03:00:00,35.643,0.000,0.236,0.000,0.299,0.236,0.299
2019-05-05 03:30:00,-2.859,0.000,0.254,0.000,0.301,0.254,0.301
2019-05-05 04:00:00,30.099,0.000,0.249,0.000,0.304,0.249,0.304
2019-05-05 04:30:00,49.422,0.000,0.226,0.000,0.305,0.226,0.305
2019-05-05 05:00:00,43.029,0.000,0.233,0.000,0.307,0.233,0.307
2019-05-05 05:30:00,34.524,0.000,0.243,0.000,0.306,0.243,0.306
2019-05-05 06:00:00,32.989,0.000,0.246,0.000,0.307,0.246,0.307
2019-05-05 06:30:00,-4.511,0.000,0.278,0.000,0.310,0.278,0.310
2019-05-05 07:00:00,-3.144,0.000,0.271,0.000,0.315,0.271,0.315
2019-05-05 07:30:00,-5.272,0.000,0.292,0.000,0.316,0.292,0.316
2019-05-05 08:00:00,-2.804,0.000,0.271,0.000,0.319,0.271,0.319
2019-05-05 08:30:00,-2.547,0.000,0.277,0.000,0.327,0.277,0.327
2019-05-05 09:00:00,37.747,0.000,0.260,0.000,0.334,0.260,0.334
2019-05-05 09:30:00,44.322,0.000,0.257,0.000,0.340,0.257,0.340
2019-05-05 10:00:00,35.791,0.000,0.269,0.000,0.343,0.269,0.343
2019-05-05 10:30:00,41.810,0.000,0.263,0.000,0.343,0.263,0.343
2019-05-05 11:00:00,63.596,0.000,0.246,0.000,0.347,0.246,0.347
2019-05-05 11:30:00,68.191,0.000,0.243,0.000,0.348,0.243,0.348
2019-05-05 12:00:00,66.294,0.000,0.243,0.000,0.347,0.243,0.347
2019-05-05 12:30:00,32.824,0.000,0.277,0.000,0.347,0.277,0.347
2019-05-05 13:00:00,41.827,0.000,0.263,0.000,0.348,0.263,0.348
2019-05-05 13:30:00,41.586,0.000,0.265,0.000,0.350,0.265,0.350
2019-05-05 14:00:00,44.473,0.000,0.260,0.000,0.348,0.260,0.348
2019-05-05 14:30:00,-2.879,0.000,0.295,0.000,0.343,0.295,0.343
2019-05-05 15:00:00,-1.192,0.000,0.279,0.000,0.342,0.279,0.342
2019-05-05 15:30:00,-1.741,0.000,0.278,0.000,0.336,0.278,0.336
2019-05-05 16:00:00,33.631,0.000,0.258,0.000,0.327,0.258,0.327
2019-05-05 16:30:00,43.101,0.000,0.234,0.000,0.316,0.234,0.316
2019-05-05 17:00:00,82.304,0.000,0.203,0.000,0.310,0.203,0.310
2019-05-05 17:30:00,59.130,0.000,0.207,0.000,0.298,0.207,0.298
2019-05-05 18:00:00,53.200,0.000,0.205,0.000,0.290,0.205,0.290
2019-05-05 18:30:00,83.746,0.000,0.177,0.000,0.284,0.177,0.284
2019-05-05 19:00:00,75.090,0.000,0.188,0.000,0.281,0.188,0.281
2019-05-05 19:30:00,77.344,0.000,0.173,0.000,0.282,0.173,0.282
2019-05-05 20:00:00,71.257,0.000,0.187,0.000,0.279,0.187,0.279
2019-05-05 20:30:00,59.034,0.000,0.159,0.000,0.265,0.159,0.265
2019-05-05 21:00:00,72.453,0.000,0.161,0.000,0.258,0.161,0.258
2019-05-05 21:30:00,72.382,0.000,0.161,0.000,0.255,0.161,0.255
2019-05-05 22:00:00,83.506,0.000,0.163,0.000,0.255,0.163,0.255
2019-05-05 22:30:00,64.091,0.000,0.158,0.000,0.254,0.158,0.254
2019-05-05 23:00:00,85.953,0.000,0.164,0.000,0.254,0.164,0.254
2019-05-05 23:30:00,88.057,0.000,0.170,0.000,0.259,0.170,0.259
2019-05-06 00:00:00,42.529,0.000,0.190,0.000,0.259,0.190,0.259
2019-05-06 00:30:00,38.460,0.000,0.200,0.000,0.267,0.200,0.267
2019-05-06 01:00:00,48.269,0.000,0.202,0.000,0.282,0.202,0.282
2019-05-06 01:30:00,55.420,0.000,0.206,0.000,0.295,0.206,0.295
2019-05-06 02:00:00,49.276,0.000,0.218,0.000,0.304,0.218,0.304
2019-05-06 02:30:00,48.267,0.000,0.226,0.000,0.313,0.226,0.313
2019-05-06 03:00:00,-1.852,0.000,0.268,0.000,0.325,0.268,0.325
2019-05-06 03:30:00,-1.392,0.000,0.269,0.000,0.331,0.269,0.331
2019-05-06 04:00:00,-1.602,0.000,0.276,0.000,0.335,0.276,0.335
2019-05-06 04:30:00,-3.564,0.000,0.302,0.000,0.343,0.302,0.343
2019-05-06 05:00:00,-4.804,0.000,0.320,0.000,0.349,0.320,0.349
2019-05-06 05:30:00,-5.015,0.000,0.331,0.000,0.358,0.331,0.358
2019-05-06 06:00:00,-2.182,0.000,0.308,0.000,0.362,0.308,0.362
2019-05-06 06:30:00,37.312,0.000,0.285,0.000,0.368,0.285,0.368
2019-05-06 07:00:00,35.500,0.000,0.292,0.000,0.373,0.292,0.373
2019-05-06 07:30:00,-4.112,0.000,0.338,0.000,0.374,0.338,0.374
2019-05-06 08:00:00,35.318,0.000,0.300,0.000,0.382,0.300,0.382
2019-05-06 08:30:00,71.321,0.000,0.263,0.000,0.384,0.263,0.384
2019-05-06 09:00:00,47.446,0.000,0.286,0.000,0.387,0.286,0.387
2019-05-06 09:30:00,39.892,0.000,0.300,0.000,0.392,0.300,0.392
2019-05-06 10:00:00,40.606,0.000,0.300,0.000,0.393,0.300,0.393
2019-05-06 10:30:00,-0.522,0.000,0.327,0.000,0.396,0.327,0.396
2019-05-06 11:00:00,59.121,0.000,0.284,0.000,0.401,0.284,0.401
2019-05-06 11:30:00,98.574,0.000,0.257,0.000,0.398,0.257,0.398
2019-05-06 12:00:00,98.712,0.000,0.242,0.000,0.381,0.242,0.381
2019-05-06 12:30:00,48.126,0.000,0.264,0.000,0.364,0.264,0.364
2019-05-06 13:00:00,39.636,0.000,0.244,0.000,0.326,0.244,0.326
2019-05-06 13:30:00,51.269,0.000,0.208,0.000,0.293,0.208,0.293
2019-05-06 14:00:00,31.769,0.000,0.219,0.000,0.277,0.219,0.277
2019-05-06 14:30:00,35.337,0.000,0.201,0.000,0.258,0.201,0.258
2019-05-06 15:00:00,35.250,0.000,0.185,0.000,0.235,0.185,0.235
2019-05-06 15:30:00,-2.771,0.000,0.175,0.000,0.218,0.175,0.218
2019-05-06 16:00:00,44.140,0.000,0.000,0.000,0.209,0.000,0.209
2019-05-06 16:30:00,18.235,0.000,0.000,0.000,0.205,0.000,0.205
2019-05-06 17:00:00,24.468,0.000,0.000,0.000,0.205,0.000,0.205
2019-05-06 17:30:00,27.903,0.000,0.000,0.000,0.205,0.000,0.205
2019-05-06 18:00:00,33.591,0.000,0.000,0.000,0.205,0.000,0.205
2019-05-06 18:30:00,36.897,0.000,0.000,0.000,0.205,0.000,0.205
2019-05-06 19:00:00,69.812,0.000,0.000,0.000,0.197,0.000,0.197
2019-05-06 19:30:00,34.402,0.000,0.000,0.000,0.197,0.000,0.197
2019-05-06 20:00:00,54.205,0.000,0.000,0.000,0.194,0.000,0.194
2019-05-06 20:30:00,66.339,0.000,0.000,0.000,0.194,0.000,0.194
2019-05-06 21:00:00,-1.359,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-06 21:30:00,25.898,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-06 22:00:00,36.480,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-06 22:30:00,21.529,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-06 23:00:00,19.367,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-06 23:30:00,37.623,0.000,0.000,0.000,0.197,0.000,0.197
2019-05-07 00:00:00,23.056,0.000,0.000,0.000,0.200,0.000,0.200
2019-05-07 00:30:00,41.693,0.000,0.000,0.000,0.202,0.000,0.202
2019-05-07 01:00:00,24.908,0.000,0.000,0.000,0.204,0.000,0.204
2019-05-07 01:30:00,12.644,0.000,0.000,0.000,0.206,0.000,0.206
2019-05-07 02:00:00,5.549,0.000,0.000,0.000,0.207,0.000,0.207
2019-05-07 02:30:00,45.790,0.000,0.000,0.000,0.209,0.000,0.209
2019-05-07 03:00:00,39.251,0.000,0.000,0.000,0.212,0.000,0.212
2019-05-07 03:30:00,80.778,0.000,0.000,0.000,0.217,0.000,0.217
2019-05-07 04:00:00,90.551,0.000,0.161,0.000,0.229,0.161,0.229
2019-05-07 04:30:00,63.435,0.000,0.158,0.000,0.242,0.158,0.242
2019-05-07 05:00:00,76.949,0.000,0.163,0.000,0.249,0.163,0.249
2019-05-07 05:30:00,66.372,0.000,0.162,0.000,0.256,0.162,0.256
2019-05-07 06:00:00,57.823,0.000,0.161,0.000,0.268,0.161,0.268
2019-05-07 06:30:00,86.919,0.000,0.180,0.000,0.282,0.180,0.282
2019-05-07 07:00:00,78.099,0.000,0.185,0.000,0.296,0.185,0.296
2019-05-07 07:30:00,58.724,0.000,0.177,0.000,0.300,0.177,0.300
2019-05-07 08:00:00,86.732,0.000,0.191,0.000,0.301,0.191,0.301
2019-05-07 08:30:00,63.003,0.000,0.217,0.000,0.312,0.217,0.312
2019-05-07 09:00:00,70.665,0.000,0.217,0.000,0.317,0.217,0.317
2019-05-07 09:30:00,69.488,0.000,0.221,0.000,0.322,0.221,0.322
2019-05-07 10:00:00,55.876,0.000,0.237,0.000,0.332,0.237,0.332
2019-05-07 10:30:00,56.561,0.000,0.242,0.000,0.338,0.242,0.338
2019-05-07 11:00:00,64.032,0.000,0.239,0.000,0.342,0.239,0.342
2019-05-07 11:30:00,38.981,0.000,0.266,0.000,0.343,0.266,0.343
2019-05-07 12:00:00,34.185,0.000,0.263,0.000,0.330,0.263,0.330
2019-05-07 12:30:00,61.489,0.000,0.213,0.000,0.305,0.213,0.305
2019-05-07 13:00:00,49.319,0.000,0.198,0.000,0.272,0.198,0.272
2019-05-07 13:30:00,46.635,0.000,0.185,0.000,0.250,0.185,0.250
2019-05-07 14:00:00,37.973,0.000,0.178,0.000,0.222,0.178,0.222
2019-05-07 14:30:00,-12.225,0.000,0.171,0.000,0.204,0.171,0.204
2019-05-07 15:00:00,27.902,0.000,0.000,0.000,0.193,0.000,0.193
2019-05-07 15:30:00,19.941,0.000,0.000,0.000,0.188,0.000,0.188
2019-05-07 16:00:00,27.982,0.000,0.000,0.000,0.185,0.000,0.185
2019-05-07 16:30:00,55.615,0.000,0.000,0.000,0.185,0.000,0.185
2019-05-07 17:00:00,52.515,0.000,0.000,0.000,0.182,0.000,0.182
2019-05-07 17:30:00,33.459,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-07 18:00:00,52.444,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-07 18:30:00,-10.469,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-07 19:00:00,3.864,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-07 19:30:00,49.391,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-07 20:00:00,41.557,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-07 20:30:00,47.676,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-07 21:00:00,17.873,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-07 21:30:00,38.534,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-07 22:00:00,14.499,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-07 22:30:00,-9.885,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-07 23:00:00,5.802,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-07 23:30:00,20.111,0.000,0.000,0.000,0.177,0.000,0.177
2019-05-08 00:00:00,47.125,0.000,0.000,0.000,0.180,0.000,0.180
2019-05-08 00:30:00,25.245,0.000,0.000,0.000,0.182,0.000,0.182
